code,name,track_index,track_index_code,fund_type,invest_strategy,list_date,management_fee,custody_fee,fund_company,scale,created_at,updated_at
510800,上证50ETF建信,上证50,,,,,,,,2.90,2026-05-04 19:51:39.326881+08:00,
510810,上海国企ETF汇添富,国企指数,,,,,,,,51.94,2026-05-04 19:51:39.326881+08:00,
510850,上证50ETF工银,上证50,,,,,,,,2.11,2026-05-04 19:51:39.326881+08:00,
510880,红利ETF华泰柏瑞,红利指数,,,,,,,,187.00,2026-05-04 19:51:39.326881+08:00,
510900,恒生中国企业ETF易方达,国企指数,,,,,,,,41.98,2026-05-04 19:51:39.326881+08:00,
510950,上证50ETF广发,上证50,,,,,,,,0.97,2026-05-04 19:51:39.326881+08:00,
510980,上证指数ETF汇添富,,,,,,,,,4.17,2026-05-04 19:51:39.326881+08:00,
510990,180ESGETF工银,ESG指数,,,,,,,,0.43,2026-05-04 19:51:39.326881+08:00,
511600,华安日日鑫ETF,,,,,,,,,1.20,2026-05-04 19:51:39.326881+08:00,
511620,货币ETF国泰,货币基金,,,,,,,,4.04,2026-05-04 19:51:39.326881+08:00,
511650,货币ETF华夏,货币基金,,,,,,,,1.09,2026-05-04 19:51:39.326881+08:00,
511660,货币ETF建信,货币基金,,,,,,,,85.43,2026-05-04 19:51:39.326881+08:00,
511670,华泰天天金ETF,黄金,,,,,,,,0.21,2026-05-04 19:51:39.326881+08:00,
511690,交易货币ETF大成,货币基金,,,,,,,,7.88,2026-05-04 19:51:39.326881+08:00,
511700,货币ETF平安,货币基金,,,,,,,,13.83,2026-05-04 19:51:39.326881+08:00,
511770,金鹰增益货币ETF,黄金,,,,,,,,0.62,2026-05-04 19:51:39.326881+08:00,
511800,易方达货币ETF,货币基金,,,,,,,,1.69,2026-05-04 19:51:39.326881+08:00,
511810,货币ETF南方,货币基金,,,,,,,,3.82,2026-05-04 19:51:39.326881+08:00,
511820,鹏华添利ETF,,,,,,,,,0.96,2026-05-04 19:51:39.326881+08:00,
511830,货币ETF华泰柏瑞,货币基金,,,,,,,,0.36,2026-05-04 19:51:39.326881+08:00,
511850,招商财富宝ETF,,,,,,,,,9.64,2026-05-04 19:51:39.326881+08:00,
511860,货币ETF博时,货币基金,,,,,,,,0.54,2026-05-04 19:51:39.326881+08:00,
511880,银华日利ETF,,,,,,,,,809.54,2026-05-04 19:51:39.326881+08:00,
511900,富国货币ETF,货币基金,,,,,,,,1.82,2026-05-04 19:51:39.326881+08:00,
511910,融通货币ETF,货币基金,,,,,,,,0.19,2026-05-04 19:51:39.326881+08:00,
511920,货币ETF广发,货币基金,,,,,,,,0.36,2026-05-04 19:51:39.326881+08:00,
511930,货币ETF国联,货币基金,,,,,,,,0.26,2026-05-04 19:51:39.326881+08:00,
511950,添利货币ETF广发,货币基金,,,,,,,,0.36,2026-05-04 19:51:39.326881+08:00,
511960,货币ETF嘉实,货币基金,,,,,,,,0.34,2026-05-04 19:51:39.326881+08:00,
511970,国寿货币ETF,货币基金,,,,,,,,0.46,2026-05-04 19:51:39.326881+08:00,
511980,货币ETF汇添富,货币基金,,,,,,,,0.24,2026-05-04 19:51:39.326881+08:00,
511990,华宝添益ETF,,,,,,,,,718.81,2026-05-04 19:51:39.326881+08:00,
512000,券商ETF华宝,,,,,,,,,354.02,2026-05-04 19:51:39.326881+08:00,
512010,医药ETF易方达,医药指数,,,,,,,,170.79,2026-05-04 19:51:39.326881+08:00,
512020,A500ETF鹏华,中证500,,,,,,,,15.50,2026-05-04 19:51:39.326881+08:00,
512030,中证A50增强ETF易方达,,,,,,,,,0.46,2026-05-04 19:51:39.326881+08:00,
512040,价值100ETF富国,,,,,,,,,41.45,2026-05-04 19:51:39.326881+08:00,
512050,A500ETF华夏,中证500,,,,,,,,224.27,2026-05-04 19:51:39.326881+08:00,
512060,A100ETF天弘,,,,,,,,,0.16,2026-05-04 19:51:39.326881+08:00,
512070,证券保险ETF易方达,证券指数,,,,,,,,132.88,2026-05-04 19:51:39.326881+08:00,
512080,A500ETF中金,中证500,,,,,,,,7.46,2026-05-04 19:51:39.326881+08:00,
512090,MSCIA股ETF易方达,,,,,,,,,6.13,2026-05-04 19:51:39.326881+08:00,
512100,中证1000ETF南方,中证1000,,,,,,,,186.90,2026-05-04 19:51:39.326881+08:00,
512120,医药ETF华安,医药指数,,,,,,,,3.67,2026-05-04 19:51:39.326881+08:00,
512130,全指现金流ETF鹏华,黄金,,,,,,,,0.25,2026-05-04 19:51:39.326881+08:00,
512150,富时A50ETF汇安,上证50,,,,,,,,0.43,2026-05-04 19:51:39.326881+08:00,
512160,MSCI中国A股ETF南方,,,,,,,,,1.98,2026-05-04 19:51:39.326881+08:00,
512170,医疗ETF华宝,医药指数,,,,,,,,275.34,2026-05-04 19:51:39.326881+08:00,
512180,MSCIA股ETF建信,,,,,,,,,0.88,2026-05-04 19:51:39.326881+08:00,
512190,浙商之江凤凰ETF,,,,,,,,,3.73,2026-05-04 19:51:39.326881+08:00,
512200,房地产ETF南方,地产指数,,,,,,,,51.69,2026-05-04 19:51:39.326881+08:00,
512220,TMTETF景顺,,,,,,,,,5.75,2026-05-04 19:51:39.326881+08:00,
512240,A50ETF鹏华,上证50,,,,,,,,0.22,2026-05-04 19:51:39.326881+08:00,
512250,A50ETF招商,上证50,,,,,,,,2.96,2026-05-04 19:51:39.326881+08:00,
512260,中证500低波动ETF华安,中证500,,,,,,,,0.47,2026-05-04 19:51:39.326881+08:00,
512290,生物医药ETF国泰,医药指数,,,,,,,,37.07,2026-05-04 19:51:39.326881+08:00,
512330,信息科技ETF南方,科技指数,,,,,,,,6.60,2026-05-04 19:51:39.326881+08:00,
512360,MSCIA股ETF平安,,,,,,,,,0.56,2026-05-04 19:51:39.326881+08:00,
512370,A500增强ETF华夏,,,,,,,,,2.93,2026-05-04 19:51:39.326881+08:00,
512380,MSCI中国ETF银华,,,,,,,,,1.26,2026-05-04 19:51:39.326881+08:00,
512390,中国低波ETF平安,,,,,,,,,0.23,2026-05-04 19:51:39.326881+08:00,
512400,有色金属ETF南方,有色指数,,,,,,,,280.47,2026-05-04 19:51:39.326881+08:00,
512430,N家居家电ETF华泰柏瑞,消费指数,,,,,,,,2.31,2026-05-04 19:51:39.326881+08:00,
512450,畜牧养殖ETF广发,,,,,,,,,1.00,2026-05-04 19:51:39.326881+08:00,
512460,电池ETF华夏,,,,,,,,,1.80,2026-05-04 19:51:39.326881+08:00,
512480,半导体ETF国联安,半导体指数,,,,,,,,204.69,2026-05-04 19:51:39.326881+08:00,
512500,中证500ETF华夏,中证500,,,,,,,,124.22,2026-05-04 19:51:39.326881+08:00,
512510,中证500ETF华泰柏瑞,中证500,,,,,,,,11.11,2026-05-04 19:51:39.326881+08:00,
512520,MSCI中国ETF华泰柏瑞,,,,,,,,,0.68,2026-05-04 19:51:39.326881+08:00,
512530,沪深300红利ETF建信,沪深300,,,,,,,,1.64,2026-05-04 19:51:39.326881+08:00,
512550,富时A50ETF嘉实,上证50,,,,,,,,2.25,2026-05-04 19:51:39.326881+08:00,
512560,军工ETF易方达,军工指数,,,,,,,,8.48,2026-05-04 19:51:39.326881+08:00,
512570,证券ETF易方达,证券指数,,,,,,,,27.63,2026-05-04 19:51:39.326881+08:00,
512580,环保ETF广发,环保指数,,,,,,,,9.33,2026-05-04 19:51:39.326881+08:00,
512600,消费ETF嘉实,消费指数,,,,,,,,9.61,2026-05-04 19:51:39.326881+08:00,
512620,农业ETF天弘,,,,,,,,,12.22,2026-05-04 19:51:39.326881+08:00,
512630,卫星ETF广发,,,,,,,,,20.89,2026-05-04 19:51:39.326881+08:00,
512640,金融地产ETF嘉实,地产指数,,,,,,,,0.56,2026-05-04 19:51:39.326881+08:00,
512650,长三角ETF汇添富,,,,,,,,,0.44,2026-05-04 19:51:39.326881+08:00,
512660,军工ETF国泰,军工指数,,,,,,,,98.67,2026-05-04 19:51:39.326881+08:00,
512670,国防ETF鹏华,,,,,,,,,28.00,2026-05-04 19:51:39.326881+08:00,
512680,军工ETF广发,军工指数,,,,,,,,56.05,2026-05-04 19:51:39.326881+08:00,
512690,酒ETF鹏华,酒指数,,,,,,,,169.38,2026-05-04 19:51:39.326881+08:00,
512700,银行ETF南方,银行指数,,,,,,,,10.46,2026-05-04 19:51:39.326881+08:00,
512710,军工龙头ETF富国,军工指数,,,,,,,,94.42,2026-05-04 19:51:39.326881+08:00,
512720,计算机ETF国泰,,,,,,,,,6.64,2026-05-04 19:51:39.326881+08:00,
512730,银行ETF鹏华,银行指数,,,,,,,,1.15,2026-05-04 19:51:39.326881+08:00,
512750,基本面50ETF嘉实,上证50,,,,,,,,0.72,2026-05-04 19:51:39.326881+08:00,
512760,芯片ETF国泰,芯片指数,,,,,,,,102.44,2026-05-04 19:51:39.326881+08:00,
512770,战略新兴ETF华夏,,,,,,,,,2.58,2026-05-04 19:51:39.326881+08:00,
512800,银行ETF华宝,银行指数,,,,,,,,106.65,2026-05-04 19:51:39.326881+08:00,
512810,军工ETF华宝,军工指数,,,,,,,,7.69,2026-05-04 19:51:39.326881+08:00,
512820,银行ETF汇添富,银行指数,,,,,,,,6.51,2026-05-04 19:51:39.326881+08:00,
512870,杭州湾区ETF南华,,,,,,,,,0.39,2026-05-04 19:51:39.326881+08:00,
512880,证券ETF国泰,证券指数,,,,,,,,531.86,2026-05-04 19:51:39.326881+08:00,
512890,红利低波ETF华泰柏瑞,红利指数,,,,,,,,303.51,2026-05-04 19:51:39.326881+08:00,
512900,证券ETF南方,证券指数,,,,,,,,68.45,2026-05-04 19:51:39.326881+08:00,
512910,A100ETF广发,,,,,,,,,2.05,2026-05-04 19:51:39.326881+08:00,
512930,AI人工智能ETF平安,人工智能指数,,,,,,,,28.57,2026-05-04 19:51:39.326881+08:00,
512940,有色ETF华安,有色指数,,,,,,,,15.65,2026-05-04 19:51:39.326881+08:00,
512950,央企改革ETF华夏,央企指数,,,,,,,,63.16,2026-05-04 19:51:39.326881+08:00,
512960,央企结构调整ETF博时,央企指数,,,,,,,,60.12,2026-05-04 19:51:39.326881+08:00,
512970,大湾区ETF平安,,,,,,,,,0.17,2026-05-04 19:51:39.326881+08:00,
512980,传媒ETF广发,传媒指数,,,,,,,,53.44,2026-05-04 19:51:39.326881+08:00,
512990,MSCIA股ETF华夏,,,,,,,,,2.17,2026-05-04 19:51:39.326881+08:00,
513000,日经225ETF易方达,日本指数,,,,,,,,19.43,2026-05-04 19:51:39.326881+08:00,
513010,恒生科技ETF易方达,科技指数,,,,,,,,314.72,2026-05-04 19:51:39.326881+08:00,
513020,港股科技ETF国泰,科技指数,,,,,,,,43.59,2026-05-04 19:51:39.326881+08:00,
513030,德国ETF华安,德国指数,,,,,,,,17.69,2026-05-04 19:51:39.326881+08:00,
513040,港股通互联网ETF易方达,港股指数,,,,,,,,83.27,2026-05-04 19:51:39.326881+08:00,
513050,中概互联网ETF易方达,,,,,,,,,399.41,2026-05-04 19:51:39.326881+08:00,
513060,恒生医疗ETF博时,医药指数,,,,,,,,60.91,2026-05-04 19:51:39.326881+08:00,
513070,港股通消费ETF易方达,消费指数,,,,,,,,19.33,2026-05-04 19:51:39.326881+08:00,
513080,法国ETF华安,法国指数,,,,,,,,10.77,2026-05-04 19:51:39.326881+08:00,
513090,香港证券ETF易方达,证券指数,,,,,,,,216.30,2026-05-04 19:51:39.326881+08:00,
513100,纳指ETF国泰,纳斯达克100,,,,,,,,185.44,2026-05-04 19:51:39.326881+08:00,
513110,纳指ETF华泰柏瑞,纳斯达克100,,,,,,,,46.54,2026-05-04 19:51:39.326881+08:00,
513120,港股创新药ETF广发,港股指数,,,,,,,,253.97,2026-05-04 19:51:39.326881+08:00,
513130,恒生科技ETF华泰柏瑞,科技指数,,,,,,,,476.62,2026-05-04 19:51:39.326881+08:00,
513140,港股通金融ETF华泰柏瑞,黄金,,,,,,,,1.48,2026-05-04 19:51:39.326881+08:00,
513150,港股通科技ETF华泰柏瑞,科技指数,,,,,,,,1.22,2026-05-04 19:51:39.326881+08:00,
513160,港股科技ETF银华,科技指数,,,,,,,,49.89,2026-05-04 19:51:39.326881+08:00,
513170,恒生央企ETF鹏华,央企指数,,,,,,,,3.34,2026-05-04 19:51:39.326881+08:00,
513180,恒生科技ETF华夏,科技指数,,,,,,,,522.21,2026-05-04 19:51:39.326881+08:00,
513190,港股通金融ETF华夏,黄金,,,,,,,,22.88,2026-05-04 19:51:39.326881+08:00,
513200,港股通医药ETF易方达,医药指数,,,,,,,,13.97,2026-05-04 19:51:39.326881+08:00,
513210,恒生ETF易方达,恒生指数,,,,,,,,0.66,2026-05-04 19:51:39.326881+08:00,
513220,中概互联ETF招商,,,,,,,,,6.29,2026-05-04 19:51:39.326881+08:00,
513230,港股通消费ETF华夏,消费指数,,,,,,,,4.63,2026-05-04 19:51:39.326881+08:00,
513260,恒生科技ETF汇添富,科技指数,,,,,,,,73.51,2026-05-04 19:51:39.326881+08:00,
513280,恒生生物科技ETF汇添富,科技指数,,,,,,,,4.38,2026-05-04 19:51:39.326881+08:00,
513290,纳指生物科技ETF汇添富,科技指数,,,,,,,,14.33,2026-05-04 19:51:39.326881+08:00,
513300,纳斯达克ETF华夏,纳斯达克100,,,,,,,,123.21,2026-05-04 19:51:39.326881+08:00,
513310,中韩半导体ETF华泰柏瑞,半导体指数,,,,,,,,93.73,2026-05-04 19:51:39.326881+08:00,
513320,港股通新经济ETF易方达,港股指数,,,,,,,,1.39,2026-05-04 19:51:39.326881+08:00,
513330,恒生互联网ETF华夏,恒生指数,,,,,,,,331.69,2026-05-04 19:51:39.326881+08:00,
513350,标普油气ETF富国,标普500,,,,,,,,10.73,2026-05-04 19:51:39.326881+08:00,
513360,教育ETF博时,教育指数,,,,,,,,3.05,2026-05-04 19:51:39.326881+08:00,
513380,恒生科技ETF广发,科技指数,,,,,,,,122.77,2026-05-04 19:51:39.326881+08:00,
513390,纳指100ETF博时,纳斯达克100,,,,,,,,39.52,2026-05-04 19:51:39.326881+08:00,
513400,道琼斯ETF鹏华,,,,,,,,,25.50,2026-05-04 19:51:39.326881+08:00,
513500,标普500ETF博时,标普500,,,,,,,,240.08,2026-05-04 19:51:39.326881+08:00,
513520,日经ETF华夏,日本指数,,,,,,,,20.84,2026-05-04 19:51:39.326881+08:00,
513530,港股通红利ETF华泰柏瑞,红利指数,,,,,,,,35.99,2026-05-04 19:51:39.326881+08:00,
513550,港股通50ETF华泰柏瑞,上证50,,,,,,,,26.99,2026-05-04 19:51:39.326881+08:00,
513560,香港科技ETF兴银,科技指数,,,,,,,,8.02,2026-05-04 19:51:39.326881+08:00,
513580,恒生科技ETF华安,科技指数,,,,,,,,47.26,2026-05-04 19:51:39.326881+08:00,
513590,港股通消费ETF鹏华,消费指数,,,,,,,,1.44,2026-05-04 19:51:39.326881+08:00,
513600,恒生指数ETF南方,恒生指数,,,,,,,,21.15,2026-05-04 19:51:39.326881+08:00,
513630,港股低波红利ETF摩根,红利指数,,,,,,,,164.72,2026-05-04 19:51:39.326881+08:00,
513650,标普500ETF南方,标普500,,,,,,,,61.41,2026-05-04 19:51:39.326881+08:00,
513660,恒生ETF华夏,恒生指数,,,,,,,,43.13,2026-05-04 19:51:39.326881+08:00,
513690,港股红利ETF博时,红利指数,,,,,,,,51.68,2026-05-04 19:51:39.326881+08:00,
513700,港股通医药ETF鹏华,医药指数,,,,,,,,6.65,2026-05-04 19:51:39.326881+08:00,
513720,港股互联网ETF国泰,港股指数,,,,,,,,1.30,2026-05-04 19:51:39.326881+08:00,
513730,东南亚科技ETF华泰柏瑞,科技指数,,,,,,,,10.80,2026-05-04 19:51:39.326881+08:00,
513750,港股通非银ETF广发,港股指数,,,,,,,,241.81,2026-05-04 19:51:39.326881+08:00,
513770,港股互联网ETF华宝,港股指数,,,,,,,,102.26,2026-05-04 19:51:39.326881+08:00,
513780,港股创新药ETF景顺,港股指数,,,,,,,,28.54,2026-05-04 19:51:39.326881+08:00,
513800,日本东证指数ETF南方,,,,,,,,,17.61,2026-05-04 19:51:39.326881+08:00,
513810,港股国企ETF华夏,国企指数,,,,,,,,0.66,2026-05-04 19:51:39.326881+08:00,
513820,港股通红利ETF汇添富,红利指数,,,,,,,,30.70,2026-05-04 19:51:39.326881+08:00,
513830,港股通高股息ETF嘉实,港股指数,,,,,,,,0.84,2026-05-04 19:51:39.326881+08:00,
513850,美国50ETF易方达,上证50,,,,,,,,19.29,2026-05-04 19:51:39.326881+08:00,
513860,港股通科技ETF海富通,科技指数,,,,,,,,34.47,2026-05-04 19:51:39.326881+08:00,
513870,纳指ETF富国,纳斯达克100,,,,,,,,22.50,2026-05-04 19:51:39.326881+08:00,
513880,日经225ETF华安,日本指数,,,,,,,,23.41,2026-05-04 19:51:39.326881+08:00,
513890,恒生科技ETF摩根,科技指数,,,,,,,,9.26,2026-05-04 19:51:39.326881+08:00,
513900,港股通100ETF华安,港股指数,,,,,,,,1.15,2026-05-04 19:51:39.326881+08:00,
513910,港股通央企红利ETF华夏,红利指数,,,,,,,,44.72,2026-05-04 19:51:39.326881+08:00,
513920,港股通央企红利ETF华安,红利指数,,,,,,,,59.56,2026-05-04 19:51:39.326881+08:00,
513930,恒生生物科技ETF华泰柏瑞,科技指数,,,,,,,,0.60,2026-05-04 19:51:39.326881+08:00,
513950,恒生红利ETF富国,红利指数,,,,,,,,32.04,2026-05-04 19:51:39.326881+08:00,
513970,恒生消费ETF景顺,消费指数,,,,,,,,21.50,2026-05-04 19:51:39.326881+08:00,
513980,港股科技ETF景顺,科技指数,,,,,,,,188.86,2026-05-04 19:51:39.326881+08:00,
513990,港股通ETF招商,港股指数,,,,,,,,0.91,2026-05-04 19:51:39.326881+08:00,
515000,科技ETF华宝,科技指数,,,,,,,,31.11,2026-05-04 19:51:39.326881+08:00,
515010,证券ETF华夏,证券指数,,,,,,,,17.34,2026-05-04 19:51:39.326881+08:00,
515020,银行ETF华夏,银行指数,,,,,,,,8.19,2026-05-04 19:51:39.326881+08:00,
515030,新能源车ETF华夏,新能源指数,,,,,,,,61.15,2026-05-04 19:51:39.326881+08:00,
515050,通信ETF华夏,通信指数,,,,,,,,110.52,2026-05-04 19:51:39.326881+08:00,
515060,房地产ETF华夏,地产指数,,,,,,,,6.79,2026-05-04 19:51:39.326881+08:00,
515070,人工智能ETF华夏,人工智能指数,,,,,,,,99.13,2026-05-04 19:51:39.326881+08:00,
515080,中证红利ETF招商,红利指数,,,,,,,,95.15,2026-05-04 19:51:39.326881+08:00,
515090,可持续发展ETF博时,,,,,,,,,0.07,2026-05-04 19:51:39.326881+08:00,
515100,红利低波100ETF景顺,红利指数,,,,,,,,62.27,2026-05-04 19:51:39.326881+08:00,
515110,一带一路ETF易方达,,,,,,,,,4.02,2026-05-04 19:51:39.326881+08:00,
515120,创新药ETF广发,,,,,,,,,93.57,2026-05-04 19:51:39.326881+08:00,
515130,沪深300ETF博时,沪深300,,,,,,,,1.12,2026-05-04 19:51:39.326881+08:00,
515150,一带一路ETF富国,,,,,,,,,6.67,2026-05-04 19:51:39.326881+08:00,
515160,MSCI中国ETF招商,,,,,,,,,4.39,2026-05-04 19:51:39.326881+08:00,
515170,食品饮料ETF华夏,,,,,,,,,46.67,2026-05-04 19:51:39.326881+08:00,
515180,红利ETF易方达,红利指数,,,,,,,,142.23,2026-05-04 19:51:39.326881+08:00,
515190,中证500ETF中银证券,中证500,,,,,,,,5.94,2026-05-04 19:51:39.326881+08:00,
515200,创新100ETF申万菱信,,,,,,,,,1.08,2026-05-04 19:51:39.326881+08:00,
515210,钢铁ETF国泰,钢铁指数,,,,,,,,25.99,2026-05-04 19:51:39.326881+08:00,
515220,煤炭ETF国泰,煤炭指数,,,,,,,,105.14,2026-05-04 19:51:39.326881+08:00,
515230,软件ETF国泰,,,,,,,,,47.21,2026-05-04 19:51:39.326881+08:00,
515250,智能汽车ETF富国,汽车指数,,,,,,,,5.39,2026-05-04 19:51:39.326881+08:00,
515260,电子ETF华宝,,,,,,,,,5.12,2026-05-04 19:51:39.326881+08:00,
515290,银行ETF天弘,银行指数,,,,,,,,46.69,2026-05-04 19:51:39.326881+08:00,
515300,300红利低波ETF嘉实,红利指数,,,,,,,,52.57,2026-05-04 19:51:39.326881+08:00,
515310,沪深300ETF汇添富,沪深300,,,,,,,,3.46,2026-05-04 19:51:39.326881+08:00,
515320,电子50ETF华安,上证50,,,,,,,,1.16,2026-05-04 19:51:39.326881+08:00,
515330,沪深300ETF天弘,沪深300,,,,,,,,82.69,2026-05-04 19:51:39.326881+08:00,
515350,沪深300ETF民生加银,沪深300,,,,,,,,0.75,2026-05-04 19:51:39.326881+08:00,
515360,沪深300ETF方正富邦,沪深300,,,,,,,,2.62,2026-05-04 19:51:39.326881+08:00,
515370,光伏ETF华夏,光伏指数,,,,,,,,13.09,2026-05-04 19:51:39.326881+08:00,
515380,沪深300ETF泰康,沪深300,,,,,,,,36.23,2026-05-04 19:51:39.326881+08:00,
515390,沪深300ETF华安,沪深300,,,,,,,,10.45,2026-05-04 19:51:39.326881+08:00,
515400,大数据ETF富国,大数据指数,,,,,,,,14.88,2026-05-04 19:51:39.326881+08:00,
515450,红利低波50ETF南方,上证50,,,,,,,,173.44,2026-05-04 19:51:39.326881+08:00,
515460,红利质量ETF南方,红利指数,,,,,,,,3.52,2026-05-04 19:51:39.326881+08:00,
515530,中证500ETF泰康,中证500,,,,,,,,0.52,2026-05-04 19:51:39.326881+08:00,
515550,中证500ETF国联,中证500,,,,,,,,0.26,2026-05-04 19:51:39.326881+08:00,
515560,证券ETF建信,证券指数,,,,,,,,1.97,2026-05-04 19:51:39.326881+08:00,
515580,科技100ETF华泰柏瑞,科技指数,,,,,,,,5.15,2026-05-04 19:51:39.326881+08:00,
515590,500等权ETF前海开源,,,,,,,,,0.73,2026-05-04 19:51:39.326881+08:00,
515600,央企创新ETF广发,央企指数,,,,,,,,18.52,2026-05-04 19:51:39.326881+08:00,
515630,证券保险ETF鹏华,证券指数,,,,,,,,8.82,2026-05-04 19:51:39.326881+08:00,
515640,家电ETF华夏,消费指数,,,,,,,,0.99,2026-05-04 19:51:39.326881+08:00,
515650,消费50ETF富国,上证50,,,,,,,,35.61,2026-05-04 19:51:39.326881+08:00,
515660,沪深300ETF国联安,沪深300,,,,,,,,28.00,2026-05-04 19:51:39.326881+08:00,
515680,央企创新ETF嘉实,央企指数,,,,,,,,19.67,2026-05-04 19:51:39.326881+08:00,
515700,新能源车ETF平安,新能源指数,,,,,,,,19.43,2026-05-04 19:51:39.326881+08:00,
515710,食品饮料ETF华宝,,,,,,,,,13.64,2026-05-04 19:51:39.326881+08:00,
515720,金融科技ETF富国,科技指数,,,,,,,,3.38,2026-05-04 19:51:39.326881+08:00,
515730,家居家电ETF永赢,消费指数,,,,,,,,0.43,2026-05-04 19:51:39.326881+08:00,
515750,科技50ETF富国,上证50,,,,,,,,6.70,2026-05-04 19:51:39.326881+08:00,
515760,浙江国资ETF华夏,,,,,,,,,1.37,2026-05-04 19:51:39.326881+08:00,
515770,MSCI中国A股ETF摩根,,,,,,,,,0.62,2026-05-04 19:51:39.326881+08:00,
515790,光伏ETF华泰柏瑞,光伏指数,,,,,,,,94.18,2026-05-04 19:51:39.326881+08:00,
515800,中证800ETF汇添富,中证800,,,,,,,,54.41,2026-05-04 19:51:39.326881+08:00,
515810,中证800ETF易方达,中证800,,,,,,,,6.34,2026-05-04 19:51:39.326881+08:00,
515850,证券ETF富国,证券指数,,,,,,,,3.64,2026-05-04 19:51:39.326881+08:00,
515860,科技ETF嘉实,科技指数,,,,,,,,2.00,2026-05-04 19:51:39.326881+08:00,
515880,通信ETF国泰,通信指数,,,,,,,,230.74,2026-05-04 19:51:39.326881+08:00,
515890,红利ETF博时,红利指数,,,,,,,,4.62,2026-05-04 19:51:39.326881+08:00,
515900,央企创新ETF博时,央企指数,,,,,,,,39.56,2026-05-04 19:51:39.326881+08:00,
515910,质量ETF中金,黄金,,,,,,,,1.87,2026-05-04 19:51:39.326881+08:00,
515920,智能消费ETF博时,消费指数,,,,,,,,0.97,2026-05-04 19:51:39.326881+08:00,
515950,医药50ETF富国,上证50,,,,,,,,5.28,2026-05-04 19:51:39.326881+08:00,
515960,医药ETF嘉实,医药指数,,,,,,,,2.00,2026-05-04 19:51:39.326881+08:00,
515970,工程机械ETF华夏,,,,,,,,,8.20,2026-05-04 19:51:39.326881+08:00,
515980,人工智能ETF华富,人工智能指数,,,,,,,,80.53,2026-05-04 19:51:39.326881+08:00,
515990,一带一路ETF汇添富,,,,,,,,,0.96,2026-05-04 19:51:39.326881+08:00,
516000,大数据ETF华夏,大数据指数,,,,,,,,3.59,2026-05-04 19:51:39.326881+08:00,
516010,游戏ETF国泰,,,,,,,,,25.71,2026-05-04 19:51:39.326881+08:00,
516020,化工ETF华宝,化工指数,,,,,,,,57.93,2026-05-04 19:51:39.326881+08:00,
516050,科技龙头ETF工银,科技指数,,,,,,,,2.33,2026-05-04 19:51:39.326881+08:00,
516060,创新药ETF工银,,,,,,,,,1.73,2026-05-04 19:51:39.326881+08:00,
516070,低碳ETF易方达,,,,,,,,,2.26,2026-05-04 19:51:39.326881+08:00,
516080,创新药ETF易方达,,,,,,,,,14.99,2026-05-04 19:51:39.326881+08:00,
516090,新能源ETF易方达,新能源指数,,,,,,,,12.66,2026-05-04 19:51:39.326881+08:00,
516100,金融科技ETF华夏,科技指数,,,,,,,,12.05,2026-05-04 19:51:39.326881+08:00,
516110,汽车ETF国泰,汽车指数,,,,,,,,5.77,2026-05-04 19:51:39.326881+08:00,
516120,化工ETF富国,化工指数,,,,,,,,77.83,2026-05-04 19:51:39.326881+08:00,
516130,消费龙头ETF华宝,消费指数,,,,,,,,10.62,2026-05-04 19:51:39.326881+08:00,
516150,稀土ETF嘉实,,,,,,,,,97.45,2026-05-04 19:51:39.326881+08:00,
516160,新能源ETF南方,新能源指数,,,,,,,,77.95,2026-05-04 19:51:39.326881+08:00,
516180,光伏ETF平安,光伏指数,,,,,,,,2.22,2026-05-04 19:51:39.326881+08:00,
516190,传媒ETF华夏,传媒指数,,,,,,,,1.14,2026-05-04 19:51:39.326881+08:00,
516200,证券ETF华安,证券指数,,,,,,,,3.63,2026-05-04 19:51:39.326881+08:00,
516210,银行ETF华安,银行指数,,,,,,,,1.20,2026-05-04 19:51:39.326881+08:00,
516220,化工ETF国泰,化工指数,,,,,,,,4.28,2026-05-04 19:51:39.326881+08:00,
516230,光伏ETF招商,光伏指数,,,,,,,,5.10,2026-05-04 19:51:39.326881+08:00,
516250,工程机械ETF富国,,,,,,,,,0.99,2026-05-04 19:51:39.326881+08:00,
516260,物联网ETF华夏,物联网指数,,,,,,,,0.67,2026-05-04 19:51:39.326881+08:00,
516270,新能源ETF华安,新能源指数,,,,,,,,2.71,2026-05-04 19:51:39.326881+08:00,
516290,光伏ETF汇添富,光伏指数,,,,,,,,6.20,2026-05-04 19:51:39.326881+08:00,
516300,中证1000ETF华泰柏瑞,中证1000,,,,,,,,0.94,2026-05-04 19:51:39.326881+08:00,
516310,银行ETF易方达,银行指数,,,,,,,,20.47,2026-05-04 19:51:39.326881+08:00,
516320,高端装备ETF华夏,,,,,,,,,0.84,2026-05-04 19:51:39.326881+08:00,
516330,物联网ETF华泰柏瑞,物联网指数,,,,,,,,0.12,2026-05-04 19:51:39.326881+08:00,
516350,芯片ETF易方达,芯片指数,,,,,,,,16.81,2026-05-04 19:51:39.326881+08:00,
516360,新材料ETF华宝,,,,,,,,,0.68,2026-05-04 19:51:39.326881+08:00,
516370,电力ETF汇添富,电力指数,,,,,,,,2.69,2026-05-04 19:51:39.326881+08:00,
516380,智能电动车ETF华宝,,,,,,,,,0.95,2026-05-04 19:51:39.326881+08:00,
